max_rpm,dampRateFullT,dampRateZero_CE,dampRateZero_CD,gearSwitchTime,clutchStrength,mass,dragCoeff,tireFric,dampRate,radius,maxBrakeTorque,MaxPercentage,SaftyDegree,numbers,TIT,TET
6267.994,0.15,1.036,0.346,0.55,10.006,2623.393,0.319,1.276,0.253,31.884,1201.111,0.635,-2.953,7,0,0
5220.085,0.176,1.451,0.307,0.395,10.007,2635.514,0.329,3.803,0.237,32.809,1203.471,0.274,0.835,11,1.195,1.85
5244.658,0.176,1.045,0.307,0.395,10.006,2622.903,0.33,3.573,0.23,31.891,1203.471,0.478,0.404,10,1.565,2.1
5268.664,0.156,1.011,0.346,0.52,9.875,2659.445,0.326,1.417,0.243,31.971,1201.877,0.595,-1.77,7,0,0
5185.18,0.157,1.523,0.348,0.517,10.012,2656.971,0.313,3.526,0.243,35.366,1202.226,0.239,1.086,4,1.073,1.75
5254.351,0.153,1.027,0.346,0.521,9.875,2656.969,0.317,1.42,0.252,31.884,1201.872,0.594,-1.649,6,0,0
5023.204,0.155,1.918,0.359,0.498,10.013,2675.157,0.31,3.556,0.249,31.7,1357.595,0.134,1.392,5,0.887,1.65
5185.18,0.157,1.523,0.348,0.517,10.012,2656.971,0.325,3.525,0.243,35.62,1201.444,0.239,1.06,5,1.089,1.8
5012.071,0.15,1.895,0.347,0.519,9.939,2667.867,0.318,3.54,0.24,33.129,1234.664,0.177,1.275,6,0.946,1.7
5265.787,0.128,1.001,0.346,0.542,9.344,2659.027,0.319,1.439,0.243,32.366,1207.294,0.589,-2.818,9,0,0
6267.994,0.15,1.036,0.346,0.55,9.88,2659.662,0.326,1.42,0.253,31.884,1201.111,0.594,-2.285,8,0,0
5018.953,0.15,1.036,0.346,0.519,10.006,2623.393,0.319,1.258,0.253,31.885,1218.731,0.641,-2.093,6,0,0
5226.747,0.152,1.939,0.347,0.521,10.032,2397.613,0.313,3.48,0.244,35.367,1439.923,0.099,1.745,2,0.755,1.5
5023.204,0.176,1.713,0.36,0.393,10.013,2647.803,0.303,2.995,0.249,32.973,1357.595,0.214,0.837,8,1.17,1.8
5244.494,0.152,1.939,0.347,0.521,10.032,2397.613,0.313,3.679,0.244,35.374,1202.943,0.198,1.461,3,0.864,1.7
5250.224,0.175,1.436,0.347,0.532,10.017,2396.983,0.318,3.575,0.248,35.334,1203.263,0.282,0.963,5,1.14,1.8
5272.211,0.162,1.768,0.335,0.486,10.031,2626.646,0.318,3.54,0.245,35.369,1219.828,0.187,1.185,5,1.011,1.75
